dataset,subset,view,split_policy,model,label_permuted,permutation_trial,seed,train_size,validation_size,train_class_counts,validation_class_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,predicted_class_counts,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,roc_auc,pr_auc_y1,pr_auc_y0
bfcl,irrelevance_only,X+S,minxing_row_random,random_forest,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.203125,0.7178577291725552,0.1144563954139935
bfcl,irrelevance_only,X+S,minxing_row_random,hist_gradient_boosting,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.55,0.5534883720930233,"[[1, 7], [1, 39]]","{""0"": 2, ""1"": 46}",0.5,0.125,0.2,8,0.8478260869565217,0.975,0.9069767441860465,40,0.3140625,0.75941580473106,0.17818851941758823
bfcl,irrelevance_only,X+S,minxing_row_random,small_mlp_standardized,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.2125,0.7336165778573407,0.11572151734439896
apibank,all_pairs,X-only,pair_grouped,majority_class,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,random_forest,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4976339932399807,"[[58, 44], [58, 44]]","{""0"": 116, ""1"": 88}",0.5,0.5686274509803921,0.5321100917431193,102,0.5,0.43137254901960786,0.4631578947368421,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,False,,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49879564505250984,"[[46, 56], [46, 56]]","{""0"": 92, ""1"": 112}",0.5,0.45098039215686275,0.4742268041237113,102,0.5,0.5490196078431373,0.5233644859813084,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,"[[51, 51], [51, 51]]","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,102,0.5,0.5,0.5,102,0.49980776624375245,0.5030471326669751,0.5036207494244949
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,"[[51, 51], [51, 51]]","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,102,0.5,0.5,0.5,102,0.49980776624375245,0.5030471326669751,0.5036207494244949
apibank,all_pairs,X-only,pair_grouped,random_forest,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[54, 48], [54, 48]]","{""0"": 108, ""1"": 96}",0.5,0.5294117647058824,0.5142857142857142,102,0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49879564505250984,"[[56, 46], [56, 46]]","{""0"": 112, ""1"": 92}",0.5,0.5490196078431373,0.5233644859813084,102,0.5,0.45098039215686275,0.4742268041237113,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,0,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[49, 53], [49, 53]]","{""0"": 98, ""1"": 106}",0.5,0.4803921568627451,0.49,102,0.5,0.5196078431372549,0.5096153846153846,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49995193694126694,"[[52, 50], [52, 50]]","{""0"": 104, ""1"": 100}",0.5,0.5098039215686274,0.5048543689320388,102,0.5,0.49019607843137253,0.49504950495049505,102,0.49971164936562856,0.5014694196898172,0.5017967305181076
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49995193694126694,"[[52, 50], [52, 50]]","{""0"": 104, ""1"": 100}",0.5,0.5098039215686274,0.5048543689320388,102,0.5,0.49019607843137253,0.49504950495049505,102,0.49971164936562856,0.5014694196898172,0.5017967305181076
apibank,all_pairs,X-only,pair_grouped,random_forest,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[48, 54], [48, 54]]","{""0"": 96, ""1"": 108}",0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.5294117647058824,0.5142857142857142,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[49, 53], [49, 53]]","{""0"": 98, ""1"": 106}",0.5,0.4803921568627451,0.49,102,0.5,0.5196078431372549,0.5096153846153846,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,1,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[49, 53], [49, 53]]","{""0"": 98, ""1"": 106}",0.5,0.4803921568627451,0.49,102,0.5,0.5196078431372549,0.5096153846153846,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[55, 47], [55, 47]]","{""0"": 110, ""1"": 94}",0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.46078431372549017,0.47959183673469385,102,0.4997116493656286,0.5015464513042306,0.5023084559807565
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[55, 47], [55, 47]]","{""0"": 110, ""1"": 94}",0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.46078431372549017,0.47959183673469385,102,0.4997116493656286,0.5015464513042306,0.5023084559807565
apibank,all_pairs,X-only,pair_grouped,random_forest,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[47, 55], [47, 55]]","{""0"": 94, ""1"": 110}",0.5,0.46078431372549017,0.47959183673469385,102,0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4982638888888889,"[[45, 57], [45, 57]]","{""0"": 90, ""1"": 114}",0.5,0.4411764705882353,0.46875,102,0.5,0.5588235294117647,0.5277777777777778,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,2,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,"[[51, 51], [51, 51]]","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,102,0.5,0.5,0.5,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49411650296606047,"[[40, 62], [40, 62]]","{""0"": 80, ""1"": 124}",0.5,0.39215686274509803,0.43956043956043955,102,0.5,0.6078431372549019,0.5486725663716814,102,0.5001441753171857,0.5023197574936512,0.5017626801959716
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49411650296606047,"[[40, 62], [40, 62]]","{""0"": 80, ""1"": 124}",0.5,0.39215686274509803,0.43956043956043955,102,0.5,0.6078431372549019,0.5486725663716814,102,0.5001441753171857,0.5023197574936512,0.5017626801959716
apibank,all_pairs,X-only,pair_grouped,random_forest,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4982638888888889,"[[45, 57], [45, 57]]","{""0"": 90, ""1"": 114}",0.5,0.4411764705882353,0.46875,102,0.5,0.5588235294117647,0.5277777777777778,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4976339932399807,"[[44, 58], [44, 58]]","{""0"": 88, ""1"": 116}",0.5,0.43137254901960786,0.4631578947368421,102,0.5,0.5686274509803921,0.5321100917431193,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,3,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4951475155279503,"[[41, 61], [41, 61]]","{""0"": 82, ""1"": 122}",0.5,0.4019607843137255,0.44565217391304346,102,0.5,0.5980392156862745,0.5446428571428571,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[49, 53], [49, 53]]","{""0"": 98, ""1"": 106}",0.5,0.4803921568627451,0.49,102,0.5,0.5196078431372549,0.5096153846153846,102,0.4998558246828143,0.5015444169244243,0.5019056531026433
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4998076923076923,"[[49, 53], [49, 53]]","{""0"": 98, ""1"": 106}",0.5,0.4803921568627451,0.49,102,0.5,0.5196078431372549,0.5096153846153846,102,0.4998558246828143,0.5015444169244243,0.5019056531026433
apibank,all_pairs,X-only,pair_grouped,random_forest,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4976339932399807,"[[58, 44], [58, 44]]","{""0"": 116, ""1"": 88}",0.5,0.5686274509803921,0.5321100917431193,102,0.5,0.43137254901960786,0.4631578947368421,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49607672188317353,"[[60, 42], [60, 42]]","{""0"": 120, ""1"": 84}",0.5,0.5882352941176471,0.5405405405405406,102,0.5,0.4117647058823529,0.45161290322580644,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,4,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[55, 47], [55, 47]]","{""0"": 110, ""1"": 94}",0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.46078431372549017,0.47959183673469385,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[48, 54], [48, 54]]","{""0"": 96, ""1"": 108}",0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.5294117647058824,0.5142857142857142,102,0.5003844675124951,0.5022023112758165,0.5025766108608567
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[48, 54], [48, 54]]","{""0"": 96, ""1"": 108}",0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.5294117647058824,0.5142857142857142,102,0.5003844675124951,0.5022023112758165,0.5025766108608567
apibank,all_pairs,X-only,pair_grouped,random_forest,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49879564505250984,"[[46, 56], [46, 56]]","{""0"": 92, ""1"": 112}",0.5,0.45098039215686275,0.4742268041237113,102,0.5,0.5490196078431373,0.5233644859813084,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[47, 55], [47, 55]]","{""0"": 94, ""1"": 110}",0.5,0.46078431372549017,0.47959183673469385,102,0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,5,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,"[[51, 51], [51, 51]]","{""0"": 102, ""1"": 102}",0.5,0.5,0.5,102,0.5,0.5,0.5,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49879564505250984,"[[56, 46], [56, 46]]","{""0"": 112, ""1"": 92}",0.5,0.5490196078431373,0.5233644859813084,102,0.5,0.45098039215686275,0.4742268041237113,102,0.5000961168781239,0.5024583808447985,0.50230760269521
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49879564505250984,"[[56, 46], [56, 46]]","{""0"": 112, ""1"": 92}",0.5,0.5490196078431373,0.5233644859813084,102,0.5,0.45098039215686275,0.4742268041237113,102,0.5000961168781239,0.5024583808447985,0.50230760269521
apibank,all_pairs,X-only,pair_grouped,random_forest,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49607672188317353,"[[60, 42], [60, 42]]","{""0"": 120, ""1"": 84}",0.5,0.5882352941176471,0.5405405405405406,102,0.5,0.4117647058823529,0.45161290322580644,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49607672188317353,"[[60, 42], [60, 42]]","{""0"": 120, ""1"": 84}",0.5,0.5882352941176471,0.5405405405405406,102,0.5,0.4117647058823529,0.45161290322580644,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,6,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4976339932399807,"[[58, 44], [58, 44]]","{""0"": 116, ""1"": 88}",0.5,0.5686274509803921,0.5321100917431193,102,0.5,0.43137254901960786,0.4631578947368421,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4982638888888889,"[[45, 57], [45, 57]]","{""0"": 90, ""1"": 114}",0.5,0.4411764705882353,0.46875,102,0.5,0.5588235294117647,0.5277777777777778,102,0.4997597078046905,0.5014657458954925,0.5019309846811029
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4982638888888889,"[[45, 57], [45, 57]]","{""0"": 90, ""1"": 114}",0.5,0.4411764705882353,0.46875,102,0.5,0.5588235294117647,0.5277777777777778,102,0.4997597078046905,0.5014657458954925,0.5019309846811029
apibank,all_pairs,X-only,pair_grouped,random_forest,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49922988063149787,"[[47, 55], [47, 55]]","{""0"": 94, ""1"": 110}",0.5,0.46078431372549017,0.47959183673469385,102,0.5,0.5392156862745098,0.5188679245283019,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4976339932399807,"[[44, 58], [44, 58]]","{""0"": 88, ""1"": 116}",0.5,0.43137254901960786,0.4631578947368421,102,0.5,0.5686274509803921,0.5321100917431193,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,small_mlp_standardized,True,7,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49956709956709955,"[[48, 54], [48, 54]]","{""0"": 96, ""1"": 108}",0.5,0.47058823529411764,0.48484848484848486,102,0.5,0.5294117647058824,0.5142857142857142,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,majority_class,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.3333333333333333,"[[102, 0], [102, 0]]","{""0"": 204}",0.5,1.0,0.6666666666666666,102,0.0,0.0,0.0,102,0.5,0.5,0.5
apibank,all_pairs,X-only,pair_grouped,stratified_random,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.45588235294117646,0.4558823529411765,0.4555552884037412,"[[49, 53], [58, 44]]","{""0"": 107, ""1"": 97}",0.45794392523364486,0.4803921568627451,0.4688995215311005,102,0.4536082474226804,0.43137254901960786,0.44221105527638194,102,0.4558823529411764,0.47998787143723465,0.47979659153380977
apibank,all_pairs,X-only,pair_grouped,logistic_regression_standardized,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49995193694126694,"[[50, 52], [50, 52]]","{""0"": 100, ""1"": 104}",0.5,0.49019607843137253,0.49504950495049505,102,0.5,0.5098039215686274,0.5048543689320388,102,0.4998558246828143,0.503436138132727,0.5027676817672229
apibank,all_pairs,X-only,pair_grouped,class_weighted_logistic_regression_standardized,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.49995193694126694,"[[50, 52], [50, 52]]","{""0"": 100, ""1"": 104}",0.5,0.49019607843137253,0.49504950495049505,102,0.5,0.5098039215686274,0.5048543689320388,102,0.4998558246828143,0.503436138132727,0.5027676817672229
apibank,all_pairs,X-only,pair_grouped,random_forest,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4969052224371373,"[[43, 59], [43, 59]]","{""0"": 86, ""1"": 118}",0.5,0.4215686274509804,0.4574468085106383,102,0.5,0.5784313725490197,0.5363636363636364,102,0.5,0.4999999999999999,0.4999999999999999
apibank,all_pairs,X-only,pair_grouped,hist_gradient_boosting,True,8,1,812,204,"{""0"": 406, ""1"": 406}","{""0"": 102, ""1"": 102}",0.5,0.5,0.4929824561403509,"[[39, 63], [39, 63]]","{""0"": 78, ""1"": 126}",0.5,0.38235294117647056,0.43333333333333335,102,0.5,0.6176470588235294,0.5526315789473685,102,0.5,0.4999999999999999,0.4999999999999999
