sim_id,language,domain,system,utterance_idx,finding_index,severity,time_range,clip_duration_seconds,span_start_seconds,span_end_seconds
61f26c01-8882-4f67-80f7-888a1893738e,pt,telecom,OpenAI xhigh,348,0,1,0:30-0:31,32.0,30.0,31.0
61f26c01-8882-4f67-80f7-888a1893738e,pt,telecom,OpenAI xhigh,883,0,2,00:01-00:02,2.8,1.0,2.0
61f26c01-8882-4f67-80f7-888a1893738e,pt,telecom,OpenAI xhigh,1524,0,2,00:02-00:03,3.2,2.0,3.0
61f26c01-8882-4f67-80f7-888a1893738e,pt,telecom,OpenAI xhigh,1789,0,1,00:04-00:05,5.8,4.0,5.0
654d86c2-ceaf-45c2-b216-924c6eb4076a,pt,telecom,OpenAI xhigh,157,0,1,00:00-00:01,1.4,0.0,1.0
654d86c2-ceaf-45c2-b216-924c6eb4076a,pt,telecom,OpenAI xhigh,198,0,1,00:02-00:04,4.4,2.0,4.0
654d86c2-ceaf-45c2-b216-924c6eb4076a,pt,telecom,OpenAI xhigh,295,0,2,00:02-00:03,3.4,2.0,3.0
654d86c2-ceaf-45c2-b216-924c6eb4076a,pt,telecom,OpenAI xhigh,482,0,1,00:02 - 00:03,4.0,2.0,3.0
654d86c2-ceaf-45c2-b216-924c6eb4076a,pt,telecom,OpenAI xhigh,560,0,2,00:08-00:09,10.0,8.0,9.0
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,430,0,1,0:22-0:23,23.8,22.0,23.0
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,697,0,1,00:02-00:03,3.8,2.0,3.0
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,891,0,2,0:00-0:19,19.4,0.0,19.0
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,1022,0,2,00:00-00:24,24.4,0.0,24.0
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,1243,0,2,0.00-0.01,0.6,0.0,0.01
67a64937-a0cd-4e62-babe-c2946867c1a8,pt,telecom,OpenAI xhigh,1562,0,1,00:02-00:03,3.2,2.0,3.0
6ae7c405-b445-4dd4-9b53-c6697eae5c9e,pt,telecom,OpenAI xhigh,1665,0,2,0.00-0.80,1.0,0.0,0.8
6ae7c405-b445-4dd4-9b53-c6697eae5c9e,pt,telecom,OpenAI xhigh,2830,0,1,00:03-00:04,4.0,3.0,4.0
71008525-1c17-42a7-835b-e3e9003cd853,pt,telecom,OpenAI xhigh,357,0,2,00:02-00:03,2.6,2.0,3.0
71008525-1c17-42a7-835b-e3e9003cd853,pt,telecom,OpenAI xhigh,457,0,1,0:09-0:11,11.0,9.0,11.0
71008525-1c17-42a7-835b-e3e9003cd853,pt,telecom,OpenAI xhigh,486,0,1,0:11-0:13,13.4,11.0,13.0
71008525-1c17-42a7-835b-e3e9003cd853,pt,telecom,OpenAI xhigh,2182,0,2,00:00-00:01,0.8,0.0,1.0
728e11de-b044-4861-8d56-6a539c0e7c01,pt,telecom,OpenAI xhigh,141,0,2,0.00-0.50,0.4,0.0,0.5
728e11de-b044-4861-8d56-6a539c0e7c01,pt,telecom,OpenAI xhigh,655,0,1,00:01-00:02,2.2,1.0,2.0
728e11de-b044-4861-8d56-6a539c0e7c01,pt,telecom,OpenAI xhigh,1313,1,2,00:00-00:12,12.8,0.0,12.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,282,1,2,0:14-0:16,16.2,14.0,16.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,451,0,2,00:01-00:02,1.4,1.0,2.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,1243,0,1,0:08-0:10,10.8,8.0,10.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,1484,0,2,00:02-00:03,3.4,2.0,3.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,1722,0,1,00:04-00:05,6.0,4.0,5.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,2028,0,2,00:09-00:10,10.2,9.0,10.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,2253,0,1,00:03-00:05,5.8,3.0,5.0
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,2352,0,1,0.00-0.80,0.8,0.0,0.8
871841bb-708d-465e-9821-c05618343fa8,pt,telecom,OpenAI xhigh,2401,0,1,00:01-00:01,1.8,1.0,1.0
8abe9721-c4de-4270-a1a7-afc6f70cc0c2,pt,telecom,OpenAI xhigh,226,0,2,0:24-0:26,26.2,24.0,26.0
8abe9721-c4de-4270-a1a7-afc6f70cc0c2,pt,telecom,OpenAI xhigh,595,0,1,0:03-0:04,5.0,3.0,4.0
8cef8f67-3634-483b-890a-a726ec449e57,pt,telecom,OpenAI xhigh,143,0,1,00:15-00:16,17.0,15.0,16.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,704,0,1,0.0 - 1.0,1.6,0.0,1.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,824,0,2,0:04-0:05,5.6,4.0,5.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,953,0,2,00:00-00:01,1.2,0.0,1.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,953,1,2,00:00-00:01,1.2,0.0,1.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,963,1,2,0:11-0:12,12.6,11.0,12.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,1319,0,1,00:05-00:06,6.2,5.0,6.0
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,1838,0,2,0.00-0.01,1.0,0.0,0.01
8eaa7e04-0bd2-40d4-97a9-35e481da11c9,pt,telecom,OpenAI xhigh,2036,0,2,00:01-00:02,1.6,1.0,2.0
8eda3459-2caf-4df3-a908-4b6aa55ff3b0,pt,telecom,OpenAI xhigh,81,0,1,00:12-00:13,13.6,12.0,13.0
8eda3459-2caf-4df3-a908-4b6aa55ff3b0,pt,telecom,OpenAI xhigh,173,0,1,0:10-0:13,13.6,10.0,13.0
8eda3459-2caf-4df3-a908-4b6aa55ff3b0,pt,telecom,OpenAI xhigh,440,0,1,00:16-00:17,18.0,16.0,17.0
8f8df8a2-c71a-4c9f-90ad-15c11b006d77,pt,telecom,OpenAI xhigh,359,0,1,0:09-0:11,11.2,9.0,11.0
97d1f9a3-ccf1-4b71-9f78-8e191dd75b6b,pt,telecom,OpenAI xhigh,462,0,2,0:12-0:14,13.6,12.0,14.0
97d1f9a3-ccf1-4b71-9f78-8e191dd75b6b,pt,telecom,OpenAI xhigh,795,0,1,0:12-0:14,14.2,12.0,14.0
97d1f9a3-ccf1-4b71-9f78-8e191dd75b6b,pt,telecom,OpenAI xhigh,1488,0,1,00:12-00:14,14.2,12.0,14.0
9a10356e-9bbf-4c47-98d2-c88f23265589,pt,telecom,OpenAI xhigh,357,0,2,00:01-00:02,1.6,1.0,2.0
9a10356e-9bbf-4c47-98d2-c88f23265589,pt,telecom,OpenAI xhigh,1225,0,2,0.0-0.8,0.8,0.0,0.8
a20f7bfa-9fad-4100-a7d7-ce2726fe451f,pt,telecom,OpenAI xhigh,387,0,2,0:00 - 0:52,53.0,0.0,52.0
aab52eaa-835b-4e96-a02d-3d1b056c3e84,pt,telecom,OpenAI xhigh,104,0,2,00:00-00:17,17.2,0.0,17.0
b78efbc7-5eee-46d3-a262-95ce4d67b793,pt,telecom,OpenAI xhigh,131,0,2,00:07-00:09,9.0,7.0,9.0
b78efbc7-5eee-46d3-a262-95ce4d67b793,pt,telecom,OpenAI xhigh,587,0,1,00:01-00:02,2.4,1.0,2.0
b85e9039-6310-4c1e-bae8-ee8a2662184a,pt,telecom,OpenAI xhigh,83,0,1,00:04-00:06,6.4,4.0,6.0
b85e9039-6310-4c1e-bae8-ee8a2662184a,pt,telecom,OpenAI xhigh,339,0,1,00:02-00:03,3.4,2.0,3.0
b85e9039-6310-4c1e-bae8-ee8a2662184a,pt,telecom,OpenAI xhigh,862,0,2,0:07-0:08,8.4,7.0,8.0
b9a420ac-2675-4a47-b808-f2655d5d87bd,pt,telecom,OpenAI xhigh,77,1,2,0:16-0:17,18.0,16.0,17.0
b9a420ac-2675-4a47-b808-f2655d5d87bd,pt,telecom,OpenAI xhigh,226,0,2,00:01-00:01,2.0,1.0,1.0
b9a420ac-2675-4a47-b808-f2655d5d87bd,pt,telecom,OpenAI xhigh,1093,0,1,0:04-0:06,6.2,4.0,6.0
bab15aa5-32f0-4326-be47-563878eb499b,pt,telecom,OpenAI xhigh,147,1,1,00:02 - 00:03,4.0,2.0,3.0
bb771e50-d501-4176-8404-fcdc0470e663,pt,telecom,OpenAI xhigh,220,0,3,00:07-00:09,10.0,7.0,9.0
bb771e50-d501-4176-8404-fcdc0470e663,pt,telecom,OpenAI xhigh,234,0,2,0:09-0:10,10.8,9.0,10.0
c653a833-7ef9-4041-8f69-fb1aa41f7798,pt,telecom,OpenAI xhigh,568,0,2,00:06-00:07,8.0,6.0,7.0
c653a833-7ef9-4041-8f69-fb1aa41f7798,pt,telecom,OpenAI xhigh,932,0,1,00:00-00:01,1.8,0.0,1.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,79,0,1,00:15-00:17,17.6,15.0,17.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,774,0,2,00:00-00:04,5.0,0.0,4.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,774,1,1,00:03-00:04,5.0,3.0,4.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,1131,0,1,0:11-0:13,13.2,11.0,13.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,1198,0,1,00:05-00:06,6.2,5.0,6.0
da19e887-c8eb-41e4-a128-59fa22c2382d,pt,telecom,OpenAI xhigh,1285,0,1,00:02-00:03,3.2,2.0,3.0
da48a16f-d7e8-4363-9f94-45aff9304eb3,pt,telecom,OpenAI xhigh,367,0,1,0:09-0:10,10.8,9.0,10.0
e1ce1949-6cce-4b05-bb9b-bd235b7e907e,pt,telecom,OpenAI xhigh,145,0,1,0:02-0:04,4.6,2.0,4.0
f34526b7-487e-4f8c-a8f8-ac8b5be9e231,pt,telecom,OpenAI xhigh,591,0,1,0.00-0.50,0.2,0.0,0.5
f92650fe-1f36-4d6c-b7e7-c9ab8dde91c9,pt,telecom,OpenAI xhigh,300,0,1,0:16-0:17,17.6,16.0,17.0
ff2cd04d-9d88-4c78-af3f-cba4f257fd3d,pt,telecom,OpenAI xhigh,1248,0,2,0:22-0:23,23.2,22.0,23.0
068a9314-17f2-453f-a0cf-b2d3aee1cd6a,pt,telecom,xAI,697,1,2,0:17-0:19,19.2,17.0,19.0
068a9314-17f2-453f-a0cf-b2d3aee1cd6a,pt,telecom,xAI,868,0,2,00:01-00:01,1.0,1.0,1.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,734,0,2,00:14-00:16,16.6,14.0,16.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,886,0,1,00:19-00:21,22.0,19.0,21.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,997,0,1,00:04-00:06,6.8,4.0,6.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,1289,0,2,00:02-00:03,3.2,2.0,3.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,1617,0,2,0:11-0:12,12.8,11.0,12.0
138f13db-e6cd-4a01-b03e-6b9a25ac8502,pt,telecom,xAI,1793,1,1,00:04-00:05,6.0,4.0,5.0
24b77d96-f3b6-4019-a0bd-5be95eafec9f,pt,telecom,xAI,133,0,2,0:04-0:05,5.6,4.0,5.0
24b77d96-f3b6-4019-a0bd-5be95eafec9f,pt,telecom,xAI,1085,0,1,0:05-0:06,6.4,5.0,6.0
24b77d96-f3b6-4019-a0bd-5be95eafec9f,pt,telecom,xAI,1341,0,2,0.0-1.5,1.0,0.0,1.5
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,175,0,1,0:12-0:14,14.8,12.0,14.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,562,1,2,00:13-00:14,15.0,13.0,14.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,569,0,1,00:00 - 00:01,1.6,0.0,1.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,1462,0,1,00:00-00:01,1.2,0.0,1.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,1765,0,1,0:02-0:03,3.4,2.0,3.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,2541,0,2,0:00-0:01,0.4,0.0,1.0
3119e096-f087-4ddf-8ab0-73edf83f5970,pt,telecom,xAI,2543,1,2,00:13-00:15,15.2,13.0,15.0
33c7c651-c6f9-4c07-9860-9253dc3a9587,pt,telecom,xAI,495,0,2,00:09-00:13,14.0,9.0,13.0
34fd220d-eceb-4db4-89a4-df9f0e8d911e,pt,telecom,xAI,198,0,1,00:01-00:02,1.6,1.0,2.0
34fd220d-eceb-4db4-89a4-df9f0e8d911e,pt,telecom,xAI,1771,0,2,00:01-00:01,1.6,1.0,1.0
3c65fbd0-838f-4520-84f8-dd0d415d7100,pt,telecom,xAI,354,0,2,0:09-0:11,11.4,9.0,11.0
3c65fbd0-838f-4520-84f8-dd0d415d7100,pt,telecom,xAI,895,0,1,00:03-00:05,5.0,3.0,5.0
3c65fbd0-838f-4520-84f8-dd0d415d7100,pt,telecom,xAI,1303,0,2,00:01-00:01,1.8,1.0,1.0
3c65fbd0-838f-4520-84f8-dd0d415d7100,pt,telecom,xAI,1310,0,1,0:19-0:21,22.0,19.0,21.0
3c65fbd0-838f-4520-84f8-dd0d415d7100,pt,telecom,xAI,1638,0,1,00:02-00:03,3.8,2.0,3.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,72,0,1,00:16-00:18,19.0,16.0,18.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,439,0,1,0:04-0:05,5.2,4.0,5.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,543,2,1,0:34-0:35,36.0,34.0,35.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,1341,0,1,00:00-00:01,1.2,0.0,1.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,1477,1,2,00:14-00:15,15.8,14.0,15.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,1697,2,2,0:17-0:19,18.8,17.0,19.0
3cbd6348-f194-4a6e-90ab-be1ba64b1b2a,pt,telecom,xAI,2349,1,2,0:05-0:06,6.6,5.0,6.0
458d667a-05d4-4d62-8794-2a8ec566c948,pt,telecom,xAI,293,0,2,00:22-00:23,23.8,22.0,23.0
45d4d86f-ae13-431b-b93f-057d03b3e404,pt,telecom,xAI,358,0,3,00:11-00:13,13.4,11.0,13.0
45d4d86f-ae13-431b-b93f-057d03b3e404,pt,telecom,xAI,981,0,2,00:11-00:15,15.6,11.0,15.0
45d4d86f-ae13-431b-b93f-057d03b3e404,pt,telecom,xAI,1464,0,1,00:03-00:06,6.8,3.0,6.0
45d4d86f-ae13-431b-b93f-057d03b3e404,pt,telecom,xAI,2221,0,1,00:15-00:17,17.8,15.0,17.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,487,0,1,00:05-00:06,7.0,5.0,6.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1109,0,1,0:20-0:27,27.4,20.0,27.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1293,0,2,0:02-0:05,6.0,2.0,5.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1293,1,1,0:05-0:05,6.0,5.0,5.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1368,0,2,0:04-0:05,5.4,4.0,5.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1498,0,1,00:06-00:10,10.2,6.0,10.0
4d2154f7-47af-4725-a0d2-4e84601d6deb,pt,telecom,xAI,1587,0,1,0:12-0:14,14.6,12.0,14.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,83,0,1,0:16-0:17,18.0,16.0,17.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,282,0,1,0:13-0:15,15.6,13.0,15.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,382,0,1,00:14-00:17,17.0,14.0,17.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,480,0,1,0:10-0:12,12.2,10.0,12.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,1165,0,2,00:21-00:22,22.4,21.0,22.0
584ea00e-9e05-4056-abc9-421ff5433a36,pt,telecom,xAI,1440,1,1,0:29-0:30,29.6,29.0,30.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,407,0,1,0:10-0:11,11.6,10.0,11.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,527,0,1,0:27-0:28,28.2,27.0,28.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,1082,0,1,00:02-00:04,4.6,2.0,4.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,2021,0,2,0:02-0:03,3.8,2.0,3.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,2027,0,2,0:00-0:01,0.4,0.0,1.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,2133,0,1,0:12-0:13,13.4,12.0,13.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,2234,1,2,00:19-00:20,20.6,19.0,20.0
60f2873f-47ed-4556-9f7a-698ae258437c,pt,telecom,xAI,2405,0,2,0.00-0.80,1.0,0.0,0.8
6605f7e6-77f4-46a0-8e24-fc8043d6fa5b,pt,telecom,xAI,202,0,2,00:07-00:07,7.8,7.0,7.0
6605f7e6-77f4-46a0-8e24-fc8043d6fa5b,pt,telecom,xAI,266,1,2,00:21-00:22,22.8,21.0,22.0
6605f7e6-77f4-46a0-8e24-fc8043d6fa5b,pt,telecom,xAI,699,1,1,00:20-00:22,22.6,20.0,22.0
6605f7e6-77f4-46a0-8e24-fc8043d6fa5b,pt,telecom,xAI,1119,0,2,0:24-0:26,25.6,24.0,26.0
6e32cc23-d617-4351-b14f-6dca10ed9341,pt,telecom,xAI,1408,0,1,00:07-00:08,9.0,7.0,8.0
6f1aa99f-d531-4c67-a53d-1aab06413add,pt,telecom,xAI,490,0,1,00:06-00:08,8.4,6.0,8.0
6f1aa99f-d531-4c67-a53d-1aab06413add,pt,telecom,xAI,723,0,1,0:06-0:07,7.6,6.0,7.0
6f1aa99f-d531-4c67-a53d-1aab06413add,pt,telecom,xAI,807,0,2,0:17-0:19,19.8,17.0,19.0
6f1aa99f-d531-4c67-a53d-1aab06413add,pt,telecom,xAI,887,0,1,00:01-00:02,1.8,1.0,2.0
6f1aa99f-d531-4c67-a53d-1aab06413add,pt,telecom,xAI,887,1,1,00:01-00:02,1.8,1.0,2.0
7038f8ca-e486-4135-9691-a77965044d36,pt,telecom,xAI,95,0,1,0:17-0:19,19.4,17.0,19.0
7038f8ca-e486-4135-9691-a77965044d36,pt,telecom,xAI,159,0,1,0:11-0:12,12.0,11.0,12.0
7038f8ca-e486-4135-9691-a77965044d36,pt,telecom,xAI,491,1,2,0:29-0:31,31.4,29.0,31.0
7038f8ca-e486-4135-9691-a77965044d36,pt,telecom,xAI,934,0,2,0:22-0:24,24.0,22.0,24.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,147,0,1,00:16 - 00:18,18.2,16.0,18.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,192,0,2,0:36-0:38,38.0,36.0,38.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,426,0,1,0:08-0:10,10.8,8.0,10.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,657,0,1,0:05-0:07,8.0,5.0,7.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,1003,1,2,0:10 - 0:11,11.2,10.0,11.0
71079133-7fc3-47b0-92bb-80869fe019c7,pt,telecom,xAI,1279,0,2,00:08-00:09,9.4,8.0,9.0
75df1827-5b96-4d70-9749-74a6eece6261,pt,telecom,xAI,274,0,2,0:16-0:23,23.8,16.0,23.0
75df1827-5b96-4d70-9749-74a6eece6261,pt,telecom,xAI,712,0,1,0:18-0:22,22.0,18.0,22.0
75df1827-5b96-4d70-9749-74a6eece6261,pt,telecom,xAI,746,0,2,00:01-00:05,5.4,1.0,5.0
75df1827-5b96-4d70-9749-74a6eece6261,pt,telecom,xAI,753,1,2,00:08-00:09,9.4,8.0,9.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,155,0,1,0:02-0:03,4.0,2.0,3.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,426,1,1,0:45-0:47,46.4,45.0,47.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,859,0,1,0:06-0:07,7.4,6.0,7.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,865,1,1,00:04 - 00:05,5.8,4.0,5.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,916,0,2,0:04-0:05,5.6,4.0,5.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,1196,0,1,00:00 - 00:01,1.0,0.0,1.0
90612319-bea6-4669-bcf0-3bdcd69afb59,pt,telecom,xAI,1292,0,1,0:13-0:15,15.6,13.0,15.0
906e64ab-7360-4bc1-98df-9d22b0c7d83c,pt,telecom,xAI,1461,1,1,00:17-00:18,19.0,17.0,18.0
9736da9c-a1f9-474a-b9c6-d8971c77eeeb,pt,telecom,xAI,139,0,1,0:17-0:18,18.4,17.0,18.0
9736da9c-a1f9-474a-b9c6-d8971c77eeeb,pt,telecom,xAI,535,0,2,04.0-07.0,7.6,4.0,7.0
9736da9c-a1f9-474a-b9c6-d8971c77eeeb,pt,telecom,xAI,535,1,2,07.0-07.5,7.6,7.0,7.5
9736da9c-a1f9-474a-b9c6-d8971c77eeeb,pt,telecom,xAI,719,0,1,0:01-0:01,1.4,1.0,1.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,219,0,1,0:04-0:06,6.6,4.0,6.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,223,0,1,00:11-00:12,12.6,11.0,12.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,303,0,1,0:07-0:08,8.4,7.0,8.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,599,1,1,0:34-0:36,35.6,34.0,36.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,892,0,2,0:07-0:08,8.8,7.0,8.0
9cab8e4f-3bf2-44cd-9850-da221f8ca87e,pt,telecom,xAI,899,0,2,0.00-0.01,1.0,0.0,0.01
9f4fed39-452a-4fcc-9ae5-81d66477225c,pt,telecom,xAI,502,0,2,0.00-0.80,0.8,0.0,0.8
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,123,0,1,00:06-00:09,9.4,6.0,9.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,746,0,1,00:01-00:02,2.4,1.0,2.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,810,0,1,0:03-0:04,4.8,3.0,4.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,1280,0,2,00:01-00:04,4.4,1.0,4.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,1280,1,2,00:04-00:04,4.4,4.0,4.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,1752,0,2,0:24-0:25,25.0,24.0,25.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,2296,0,2,00:02-00:03,2.8,2.0,3.0
a0fcbac1-e20b-428b-bcf3-8937ac2c5787,pt,telecom,xAI,2300,1,1,00:11-00:12,12.2,11.0,12.0
a62c945d-3285-403f-b542-8fb3316e7732,pt,telecom,xAI,139,0,1,0:06-0:08,8.2,6.0,8.0
a62c945d-3285-403f-b542-8fb3316e7732,pt,telecom,xAI,473,0,2,00:12-00:13,13.4,12.0,13.0
a62c945d-3285-403f-b542-8fb3316e7732,pt,telecom,xAI,473,1,1,00:06-00:13,13.4,6.0,13.0
a9c928fd-6566-49e1-8df7-6f42a50aee15,pt,telecom,xAI,96,0,2,0:01-0:02,2.2,1.0,2.0
a9c928fd-6566-49e1-8df7-6f42a50aee15,pt,telecom,xAI,112,0,1,00:09-00:11,11.6,9.0,11.0
a9c928fd-6566-49e1-8df7-6f42a50aee15,pt,telecom,xAI,477,1,2,00:08-00:09,8.6,8.0,9.0
a9c928fd-6566-49e1-8df7-6f42a50aee15,pt,telecom,xAI,608,1,1,00:10-00:11,11.0,10.0,11.0
a9c928fd-6566-49e1-8df7-6f42a50aee15,pt,telecom,xAI,770,0,1,0:06-0:07,7.6,6.0,7.0
aa30ad5c-3c04-4f7b-9d2d-78fcb2b13adf,pt,telecom,xAI,553,0,1,0:14-0:17,17.2,14.0,17.0
aa30ad5c-3c04-4f7b-9d2d-78fcb2b13adf,pt,telecom,xAI,754,0,1,00:02-00:04,4.6,2.0,4.0
aa30ad5c-3c04-4f7b-9d2d-78fcb2b13adf,pt,telecom,xAI,1005,0,1,00:07-00:09,9.2,7.0,9.0
aa30ad5c-3c04-4f7b-9d2d-78fcb2b13adf,pt,telecom,xAI,1882,0,2,00:11-00:12,12.2,11.0,12.0
abc0ca6d-6255-41b0-ae40-5a6f70b7b0e4,pt,telecom,xAI,245,0,1,00:11-00:12,12.2,11.0,12.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,390,0,1,00:00-00:01,1.2,0.0,1.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,808,0,2,0:01-0:02,1.4,1.0,2.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,957,0,1,0:14-0:16,15.8,14.0,16.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,963,0,1,0:07-0:09,9.6,7.0,9.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,1189,0,1,0:10-0:11,11.6,10.0,11.0
acc90547-20ab-46f8-b1e2-95fafc938be6,pt,telecom,xAI,1263,0,1,0:03-0:04,4.2,3.0,4.0
b1f8b629-0238-4a29-84f5-ee74bb19c577,pt,telecom,xAI,632,0,2,00:01-00:02,2.8,1.0,2.0
